DATE,TIME,VOLUME,OPEN,CLOSE,MIN,MAX
09/15/2011,12:30:01,762,.6331,.6332,.6329,.6336
09/15/2011,12:31:01,1031,.6332,.6328,.6326,.6333
09/15/2011,12:32:01,801,.6327,.633,.6327,.6332
09/15/2011,12:33:01,806,.633,.6329,.6327,.6332
09/15/2011,12:34:01,806,.6328,.633,.6328,.6332
09/15/2011,12:35:01,852,.633,.6328,.6325,.6331
09/15/2011,12:36:01,631,.6328,.6325,.6324,.6329
09/15/2011,12:37:01,702,.6326,.6326,.6323,.6327
09/15/2011,12:38:01,801,.6325,.6328,.6324,.6329
09/15/2011,12:39:01,826,.6328,.6326,.6324,.6329
09/15/2011,12:40:01,707,.6326,.6325,.6324,.6328
09/15/2011,12:41:01,798,.6325,.6326,.6324,.6328
09/15/2011,12:42:01,802,.6326,.6326,.6324,.6328
09/15/2011,12:43:01,489,.6326,.6326,.6324,.6328
09/15/2011,12:44:01,597,.6326,.6327,.6324,.6328
09/15/2011,12:45:01,657,.6327,.6329,.6326,.633
09/15/2011,12:46:01,566,.6328,.6329,.6328,.6331
09/15/2011,12:47:01,597,.6329,.6329,.6328,.633
09/15/2011,12:48:01,545,.6328,.6329,.6327,.633
09/15/2011,12:49:01,498,.6329,.6327,.6326,.6331
09/15/2011,12:50:01,604,.6327,.6326,.6325,.6329
09/15/2011,12:51:01,554,.6326,.6326,.6325,.6329
09/15/2011,12:52:01,438,.6326,.6328,.6326,.633
09/15/2011,12:53:01,532,.6328,.6329,.6327,.6331
09/15/2011,12:54:01,547,.633,.6329,.6328,.6332
09/15/2011,12:55:01,634,.6329,.6331,.6328,.6335
09/15/2011,12:56:01,761,.6332,.633,.6329,.6334
09/15/2011,12:57:01,785,.6331,.6332,.633,.6334
09/15/2011,12:58:01,333,.6331,.6331,.6329,.6332
09/15/2011,12:59:01,656,.6331,.6332,.633,.6334
09/15/2011,13:00:01,667,.6332,.632,.6316,.6334
09/15/2011,13:01:01,605,.6318,.6321,.6314,.6322
09/15/2011,13:02:01,1109,.632,.6324,.6316,.6325
09/15/2011,13:03:01,756,.6324,.6326,.632,.6329
09/15/2011,13:04:01,1143,.6326,.6325,.6322,.6328
09/15/2011,13:05:01,1151,.6324,.6322,.6318,.6326
09/15/2011,13:06:01,1120,.632,.6316,.6314,.6323
09/15/2011,13:07:01,1234,.6316,.6316,.6313,.6319
09/15/2011,13:08:01,1106,.6316,.6316,.6313,.6318
09/15/2011,13:09:01,1116,.6316,.6318,.6314,.632
09/15/2011,13:10:01,932,.6318,.632,.6316,.6321
09/15/2011,13:11:01,1107,.6319,.6315,.6314,.632
09/15/2011,13:12:01,1228,.6316,.6312,.631,.6316
09/15/2011,13:13:01,1134,.6311,.6312,.631,.6314
09/15/2011,13:14:01,1140,.6312,.6314,.631,.6315
09/15/2011,13:15:01,1074,.6312,.6314,.6311,.6316
09/15/2011,13:16:01,966,.6312,.631,.6308,.6315
09/15/2011,13:17:01,1089,.6311,.6311,.6307,.6313
09/15/2011,13:18:01,1142,.631,.6311,.6309,.6314
09/15/2011,13:19:01,1051,.6311,.6311,.6308,.6314
09/15/2011,13:20:01,1098,.631,.6311,.6309,.6314
09/15/2011,13:21:01,1126,.6312,.6314,.631,.6316
09/15/2011,13:22:01,1129,.6315,.6317,.6311,.6318
09/15/2011,13:23:01,1191,.6317,.6316,.6314,.632
09/15/2011,13:24:01,1050,.6316,.6316,.6313,.6319
09/15/2011,13:25:01,1047,.6316,.6314,.6311,.6317
09/15/2011,13:26:01,961,.6314,.6314,.6312,.6316
09/15/2011,13:27:01,809,.6314,.6316,.6313,.6317
09/15/2011,13:28:01,1017,.6315,.6316,.6313,.6319
09/15/2011,13:29:01,887,.6316,.6316,.6316,.632
09/15/2011,13:30:01,673,.6317,.6316,.6313,.632
09/15/2011,13:31:01,789,.6316,.6312,.6311,.6317
09/15/2011,13:32:01,565,.6312,.6314,.6311,.6316
09/15/2011,13:33:01,689,.6314,.6316,.6311,.6316
09/15/2011,13:34:01,679,.6316,.6315,.6314,.6317
09/15/2011,13:35:01,498,.6315,.6317,.6314,.6318
09/15/2011,13:36:01,543,.6316,.632,.6316,.6322
09/15/2011,13:37:01,546,.632,.6318,.6317,.6321
09/15/2011,13:38:01,415,.6318,.6317,.6316,.632
09/15/2011,13:39:01,609,.6318,.6317,.6316,.6321
09/15/2011,13:40:01,517,.6317,.6318,.6316,.6321
09/15/2011,13:41:01,612,.6317,.632,.6316,.6322
09/15/2011,13:42:01,392,.632,.632,.6319,.6323
09/15/2011,13:43:01,659,.632,.632,.6317,.6322
09/15/2011,13:44:01,482,.6319,.632,.6318,.6323
09/15/2011,13:45:01,392,.6319,.6318,.6317,.6321
09/15/2011,13:46:01,361,.6318,.632,.6316,.6321
09/15/2011,13:47:01,501,.632,.632,.6318,.6324
09/15/2011,13:48:01,655,.6319,.632,.6318,.6322
09/15/2011,13:49:01,717,.632,.6318,.6318,.6323
09/15/2011,13:50:01,438,.6318,.6321,.6316,.6322
09/15/2011,13:51:01,662,.6321,.632,.6319,.6322
09/15/2011,13:52:01,555,.632,.6314,.6314,.6321
09/15/2011,13:53:01,627,.6316,.6316,.6313,.6317
09/15/2011,13:54:01,153,.6316,.6316,.6314,.6317
09/15/2011,13:55:01,73,.6314,.6315,.6313,.6316
09/15/2011,13:56:01,83,.6315,.6313,.6312,.6316
09/15/2011,13:57:01,106,.6312,.6312,.631,.6313
09/15/2011,13:58:01,69,.6312,.6314,.631,.6314
09/15/2011,13:59:01,69,.6314,.6316,.6312,.6316
09/15/2011,14:00:01,91,.6315,.6311,.631,.6318
09/15/2011,14:01:01,87,.6311,.6307,.6306,.6313
09/15/2011,14:02:01,99,.6307,.6306,.6304,.6308
09/15/2011,14:03:01,128,.6306,.6307,.6305,.6308
09/15/2011,14:04:01,158,.6306,.6306,.6304,.6308
09/15/2011,14:05:01,114,.6307,.6305,.6303,.6307
09/15/2011,14:06:01,137,.6304,.6306,.6304,.6308
09/15/2011,14:07:01,141,.6306,.6306,.6304,.6307
09/15/2011,14:08:01,105,.6305,.6304,.6303,.6307
09/15/2011,14:09:01,125,.6304,.6304,.6302,.6305
09/15/2011,14:10:01,83,.6304,.6303,.6302,.6305
09/15/2011,14:11:01,171,.6303,.6304,.6302,.6305
09/15/2011,14:12:01,668,.6304,.6306,.6304,.6308
09/15/2011,14:13:01,569,.6307,.6306,.6305,.6309
09/15/2011,14:14:01,479,.6306,.6306,.6305,.6308
09/15/2011,14:15:01,254,.6306,.6308,.6305,.6308
09/15/2011,14:16:01,389,.6308,.6308,.6306,.631
09/15/2011,14:17:01,540,.6308,.6307,.6305,.6309
09/15/2011,14:18:01,475,.6306,.6308,.6305,.6308
09/15/2011,14:19:01,878,.6307,.6308,.6306,.631
09/15/2011,14:20:01,536,.6308,.6309,.6306,.6309
09/15/2011,14:21:01,636,.6308,.6309,.6308,.6312
09/15/2011,14:22:01,719,.6309,.6309,.6308,.6312
09/15/2011,14:23:01,517,.6309,.631,.6308,.6312
09/15/2011,14:24:01,503,.631,.6312,.6309,.6313
09/15/2011,14:25:01,308,.6312,.6312,.631,.6314
09/15/2011,14:26:01,441,.6312,.6315,.6312,.6316
09/15/2011,14:27:01,663,.6315,.6317,.6313,.6317
09/15/2011,14:28:01,810,.6316,.6318,.6315,.632
09/15/2011,14:29:01,414,.6318,.6318,.6316,.632
09/15/2011,14:30:01,439,.6318,.6319,.6315,.6319
09/15/2011,14:31:01,514,.6319,.6316,.6315,.632
09/15/2011,14:32:01,706,.6316,.6318,.6316,.6321
09/15/2011,14:33:01,715,.6319,.632,.6317,.6322
09/15/2011,14:34:01,705,.632,.632,.6318,.6322
09/15/2011,14:35:01,516,.632,.6322,.6318,.6323
09/15/2011,14:36:01,744,.6322,.6322,.6321,.6324
09/15/2011,14:37:01,530,.6322,.632,.632,.6323
09/15/2011,14:38:01,325,.632,.6319,.6318,.6321
09/15/2011,14:39:01,490,.6319,.6319,.6318,.6321
09/15/2011,14:40:01,532,.6319,.6319,.6317,.6321
09/15/2011,14:41:01,680,.6318,.6319,.6318,.6321
09/15/2011,14:42:01,632,.6319,.6319,.6318,.6322
09/15/2011,14:43:01,543,.6319,.6316,.6315,.6319
09/15/2011,14:44:01,776,.6316,.6315,.6313,.6318
09/15/2011,14:45:01,150,.6315,.6316,.6314,.6316
09/15/2011,14:46:01,580,.6316,.6315,.6314,.6317
09/15/2011,14:47:01,627,.6315,.6314,.6313,.6317
09/15/2011,14:48:01,544,.6315,.6317,.6314,.6318
09/15/2011,14:49:01,561,.6316,.6317,.6316,.6319
09/15/2011,14:50:01,566,.6317,.6319,.6316,.632
09/15/2011,14:51:01,385,.6319,.632,.6318,.6322
09/15/2011,14:52:01,486,.632,.6318,.6317,.6321
09/15/2011,14:53:01,722,.6318,.6321,.6318,.6324
09/15/2011,14:54:01,562,.632,.6321,.632,.6324
09/15/2011,14:55:01,704,.6321,.632,.6318,.6323
09/15/2011,14:56:01,537,.632,.6322,.6318,.6323
09/15/2011,14:57:01,333,.6322,.6325,.6321,.6326
09/15/2011,14:58:01,591,.6325,.6325,.6324,.6329
09/15/2011,14:59:01,841,.6325,.6327,.6324,.6329
09/15/2011,15:00:01,621,.6327,.6327,.6326,.633
09/15/2011,15:01:01,472,.6328,.633,.6326,.6331
09/15/2011,15:02:01,485,.633,.6329,.6328,.6333
09/15/2011,15:03:01,613,.6329,.6329,.6328,.6331
09/15/2011,15:04:01,622,.6329,.6328,.6326,.633
09/15/2011,15:05:01,692,.6328,.6328,.6326,.633
09/15/2011,15:06:01,680,.6328,.6328,.6327,.6331
09/15/2011,15:07:01,557,.6328,.6326,.6326,.633
09/15/2011,15:08:01,579,.6327,.6327,.6325,.6329
09/15/2011,15:09:01,657,.6327,.6329,.6326,.6331
09/15/2011,15:10:01,492,.6329,.6327,.6326,.6329
09/15/2011,15:11:01,400,.6327,.6327,.6326,.6328
09/15/2011,15:12:01,436,.6327,.6328,.6326,.6329
09/15/2011,15:13:01,359,.6327,.633,.6327,.6332
09/15/2011,15:14:01,558,.633,.633,.6329,.6332
09/15/2011,15:15:01,636,.633,.633,.6328,.6332
09/15/2011,15:16:01,558,.6331,.633,.6329,.6332
09/15/2011,15:17:01,591,.633,.6329,.6328,.6332
09/15/2011,15:18:01,416,.6329,.633,.6328,.6331
09/15/2011,15:19:01,394,.633,.633,.6329,.6332
09/15/2011,15:20:01,442,.633,.6328,.6328,.6331
09/15/2011,15:21:01,517,.6329,.6328,.6327,.633
09/15/2011,15:22:01,578,.6328,.6327,.6325,.6329
09/15/2011,15:23:01,613,.6327,.6328,.6326,.633
09/15/2011,15:24:01,434,.6327,.6328,.6326,.6329
09/15/2011,15:25:01,558,.6327,.6329,.6326,.633
09/15/2011,15:26:01,519,.6328,.6327,.6326,.633
09/15/2011,15:27:01,641,.6327,.6328,.6326,.633
09/15/2011,15:28:01,509,.6328,.633,.6327,.6332
09/15/2011,15:29:01,627,.633,.6327,.6326,.6331
09/15/2011,15:30:01,425,.6327,.6328,.6326,.6329
09/15/2011,15:31:01,431,.6328,.6328,.6327,.633
09/15/2011,15:32:01,500,.6328,.6328,.6327,.633
09/15/2011,15:33:01,440,.6328,.6327,.6326,.633
09/15/2011,15:34:01,396,.6327,.6327,.6326,.6329
09/15/2011,15:35:01,458,.6327,.6327,.6326,.6329
09/15/2011,15:36:01,423,.6328,.6329,.6326,.6329
09/15/2011,15:37:01,389,.6328,.6328,.6326,.633
09/15/2011,15:38:01,339,.6328,.6327,.6326,.6329
09/15/2011,15:39:01,310,.6327,.6328,.6326,.6329
09/15/2011,15:40:01,480,.6328,.6328,.6326,.6329
09/15/2011,15:41:01,378,.6327,.6327,.6326,.6329
09/15/2011,15:42:01,597,.6326,.6329,.6325,.6331
09/15/2011,15:43:01,539,.6329,.6328,.6326,.633
09/15/2011,15:44:01,500,.6328,.6328,.6327,.6331
09/15/2011,15:45:01,367,.6328,.6328,.6328,.633
09/15/2011,15:46:01,439,.6328,.6327,.6326,.633
09/15/2011,15:47:01,532,.6327,.6328,.6326,.6329
09/15/2011,15:48:01,429,.6327,.6327,.6326,.6329
09/15/2011,15:49:01,406,.6326,.6327,.6325,.6328
09/15/2011,15:50:01,337,.6327,.6328,.6326,.633
09/15/2011,15:51:01,424,.6328,.633,.6327,.6331
09/15/2011,15:52:01,450,.633,.6329,.6328,.6331
09/15/2011,15:53:01,382,.6329,.6329,.6328,.6331
09/15/2011,15:54:01,433,.6329,.6329,.6328,.6331
09/15/2011,15:55:01,457,.6328,.633,.6328,.6332
09/15/2011,15:56:01,394,.6329,.6329,.6327,.633
09/15/2011,15:57:01,407,.6329,.6328,.6328,.633
09/15/2011,15:58:01,418,.6328,.6328,.6327,.633
09/15/2011,15:59:01,479,.6328,.6328,.6326,.633
09/15/2011,16:00:01,539,.6327,.6327,.6326,.633
09/15/2011,16:01:01,431,.6328,.6327,.6326,.6329
09/15/2011,16:02:01,535,.6326,.6326,.6325,.6329
09/15/2011,16:03:01,353,.6326,.6326,.6326,.6328
09/15/2011,16:04:01,644,.6326,.6327,.6325,.6329
09/15/2011,16:05:01,512,.6326,.6326,.6325,.6328
09/15/2011,16:06:01,428,.6326,.6326,.6325,.6327
09/15/2011,16:07:01,462,.6326,.6326,.6324,.6328
09/15/2011,16:08:01,317,.6326,.6325,.6324,.6328
09/15/2011,16:09:01,350,.6325,.6325,.6324,.6327
09/15/2011,16:10:01,443,.6325,.6325,.6324,.6327
09/15/2011,16:11:01,226,.6325,.6325,.6324,.6326
09/15/2011,16:12:01,448,.6325,.6324,.6324,.6327
09/15/2011,16:13:01,376,.6325,.6324,.6323,.6326
09/15/2011,16:14:01,355,.6324,.6325,.6323,.6326
09/15/2011,16:15:01,438,.6324,.6325,.6323,.6326
09/15/2011,16:16:01,348,.6325,.6325,.6324,.6326
09/15/2011,16:17:01,439,.6325,.6324,.6323,.6326
09/15/2011,16:18:01,393,.6324,.6325,.6324,.6327
09/15/2011,16:19:01,259,.6325,.6325,.6324,.6328
09/15/2011,16:20:01,395,.6325,.6325,.6324,.6327
09/15/2011,16:21:01,473,.6326,.6325,.6324,.6328
09/15/2011,16:22:01,314,.6325,.6325,.6324,.6328
09/15/2011,16:23:01,287,.6325,.6325,.6324,.6327
09/15/2011,16:24:01,321,.6325,.6326,.6324,.6328
09/15/2011,16:25:01,350,.6325,.6326,.6325,.6328
09/15/2011,16:26:01,369,.6326,.6326,.6325,.6328
09/15/2011,16:27:01,434,.6326,.6326,.6326,.6328
09/15/2011,16:28:01,393,.6327,.6327,.6326,.6329
09/15/2011,16:29:01,298,.6327,.6327,.6326,.6329
09/15/2011,16:30:01,532,.6328,.6327,.6326,.633
09/15/2011,16:31:01,480,.6327,.6327,.6326,.6329
09/15/2011,16:32:01,384,.6327,.6327,.6326,.6328
09/15/2011,16:33:01,490,.6326,.6326,.6326,.6329
09/15/2011,16:34:01,533,.6327,.6324,.6324,.6328
09/15/2011,16:35:01,582,.6325,.6325,.6323,.6326
09/15/2011,16:36:01,388,.6325,.6325,.6324,.6328
09/15/2011,16:37:01,431,.6326,.6325,.6324,.6328
09/15/2011,16:38:01,253,.6325,.6325,.6324,.6327
09/15/2011,16:39:01,402,.6325,.6324,.6324,.6326
09/15/2011,16:40:01,368,.6324,.6323,.6322,.6325
09/15/2011,16:41:01,440,.6324,.6323,.6323,.6326
09/15/2011,16:42:01,343,.6324,.6324,.6323,.6326
09/15/2011,16:43:01,396,.6324,.6322,.6322,.6326
09/15/2011,16:44:01,316,.6322,.6322,.6321,.6324
09/15/2011,16:45:01,352,.6322,.6322,.6322,.6324
09/15/2011,16:46:01,363,.6322,.6324,.6322,.6325
09/15/2011,16:47:01,498,.6324,.6324,.6322,.6326
09/15/2011,16:48:01,503,.6324,.6324,.6323,.6326
09/15/2011,16:49:01,557,.6324,.6325,.6323,.6327
09/15/2011,16:50:01,640,.6326,.6326,.6324,.6328
09/15/2011,16:51:01,621,.6326,.6325,.6323,.6327
09/15/2011,16:52:01,505,.6325,.6325,.6324,.633
09/15/2011,16:53:01,418,.6325,.6326,.6324,.6327
09/15/2011,16:54:01,647,.6325,.6327,.6324,.6328
09/15/2011,16:55:01,498,.6326,.6326,.6324,.6328
09/15/2011,16:56:01,375,.6326,.6326,.6324,.6328
09/15/2011,16:57:01,350,.6326,.6325,.6324,.6328
09/15/2011,16:58:01,349,.6325,.6325,.6324,.6326
09/15/2011,16:59:01,487,.6325,.6324,.6324,.6327
09/15/2011,17:00:01,375,.6325,.6324,.6324,.6326
09/15/2011,17:01:01,345,.6324,.6324,.6323,.6326
09/15/2011,17:02:01,452,.6324,.6324,.6322,.6325
09/15/2011,17:03:01,408,.6324,.6323,.6322,.6325
09/15/2011,17:04:01,446,.6323,.6322,.6321,.6324
09/15/2011,17:05:01,525,.6322,.6323,.6321,.6324
09/15/2011,17:06:01,470,.6323,.6323,.6322,.6325
09/15/2011,17:07:01,506,.6323,.6323,.6321,.6324
09/15/2011,17:08:01,385,.6322,.6322,.6321,.6324
09/15/2011,17:09:01,300,.6322,.6322,.6321,.6323
09/15/2011,17:10:01,484,.6322,.6323,.6321,.6324
09/15/2011,17:11:01,429,.6323,.6323,.6322,.6324
09/15/2011,17:12:01,458,.6323,.6322,.6321,.6324
09/15/2011,17:13:01,374,.6322,.6323,.6322,.6324
09/15/2011,17:14:01,320,.6324,.6323,.6322,.6324
09/15/2011,17:15:01,275,.6324,.6324,.6322,.6324
09/15/2011,17:16:01,337,.6324,.6322,.6321,.6324
09/15/2011,17:17:01,298,.6323,.6323,.6322,.6324
09/15/2011,17:18:01,302,.6323,.6322,.6321,.6324
09/15/2011,17:19:01,350,.6322,.6323,.6322,.6324
09/15/2011,17:20:01,191,.6323,.6322,.6322,.6324
09/15/2011,17:21:01,226,.6324,.6322,.6322,.6324
09/15/2011,17:22:01,276,.6322,.6323,.6321,.6324
09/15/2011,17:23:01,222,.6322,.6323,.6321,.6323
09/15/2011,17:24:01,315,.6322,.6322,.6322,.6324
09/15/2011,17:25:01,422,.6323,.6323,.6321,.6324
09/15/2011,17:26:01,356,.6322,.6323,.6322,.6324
09/15/2011,17:27:01,380,.6322,.6322,.6321,.6324
09/15/2011,17:28:01,291,.6322,.6322,.6321,.6324
09/15/2011,17:29:01,346,.6322,.6322,.6321,.6323
09/15/2011,17:30:01,295,.6322,.6322,.6321,.6323
09/15/2011,17:31:01,268,.6322,.6322,.6321,.6324
09/15/2011,17:32:01,353,.6323,.6323,.6321,.6324
09/15/2011,17:33:01,359,.6322,.6325,.6322,.6326
09/15/2011,17:34:01,395,.6325,.6326,.6324,.6327
09/15/2011,17:35:01,391,.6325,.6327,.6325,.6328
09/15/2011,17:36:01,392,.6326,.6327,.6326,.6328
09/15/2011,17:37:01,226,.6327,.6328,.6326,.6328
09/15/2011,17:38:01,307,.6327,.6328,.6326,.6328
09/15/2011,17:39:01,252,.6328,.6327,.6326,.6328
09/15/2011,17:40:01,342,.6327,.6327,.6326,.6328
09/15/2011,17:41:01,298,.6327,.6326,.6326,.6328
09/15/2011,17:42:01,530,.6326,.6328,.6326,.633
09/15/2011,17:43:01,349,.6328,.6328,.6328,.633
09/15/2011,17:44:01,240,.6328,.6328,.6328,.633
09/15/2011,17:45:01,371,.6328,.6328,.6327,.633
09/15/2011,17:46:01,396,.6328,.6327,.6326,.6329
09/15/2011,17:47:01,240,.6328,.6327,.6326,.6329
09/15/2011,17:48:01,326,.6327,.6327,.6326,.6328
09/15/2011,17:49:01,347,.6328,.6327,.6326,.6329
09/15/2011,17:50:01,375,.6327,.6328,.6326,.6329
09/15/2011,17:51:01,328,.6328,.6327,.6326,.6329
09/15/2011,17:52:01,391,.6327,.6327,.6326,.6328
09/15/2011,17:53:01,267,.6327,.6327,.6326,.6328
09/15/2011,17:54:01,341,.6327,.6328,.6326,.6329
09/15/2011,17:55:01,347,.6328,.6326,.6326,.6328
09/15/2011,17:56:01,316,.6327,.6326,.6326,.6328
09/15/2011,17:57:01,217,.6327,.6326,.6326,.6328
09/15/2011,17:58:01,333,.6326,.6327,.6326,.6328
09/15/2011,17:59:01,446,.6327,.6328,.6326,.6329
09/15/2011,18:00:01,304,.6328,.6327,.6326,.6329
09/15/2011,18:01:01,380,.6326,.6326,.6325,.6328
09/15/2011,18:02:01,302,.6326,.6325,.6325,.6327
09/15/2011,18:03:01,472,.6325,.6326,.6324,.6327
09/15/2011,18:04:01,441,.6326,.6325,.6324,.6327
09/15/2011,18:05:01,376,.6326,.6325,.6324,.6326
09/15/2011,18:06:01,309,.6324,.6324,.6324,.6326
09/15/2011,18:07:01,330,.6324,.6325,.6324,.6326
09/15/2011,18:08:01,299,.6325,.6326,.6324,.6327
09/15/2011,18:09:01,348,.6326,.6324,.6324,.6327
09/15/2011,18:10:01,466,.6324,.6324,.6322,.6325
09/15/2011,18:11:01,393,.6323,.6324,.6322,.6325
09/15/2011,18:12:01,372,.6323,.6323,.6322,.6324
09/15/2011,18:13:01,460,.6322,.6324,.6322,.6325
09/15/2011,18:14:01,418,.6324,.6324,.6323,.6326
09/15/2011,18:15:01,428,.6324,.6323,.6322,.6325
09/15/2011,18:16:01,421,.6323,.6323,.6322,.6325
09/15/2011,18:17:01,337,.6323,.6324,.6322,.6324
09/15/2011,18:18:01,311,.6324,.6324,.6322,.6326
09/15/2011,18:19:01,365,.6324,.6324,.6323,.6325
09/15/2011,18:20:01,322,.6324,.6324,.6323,.6325
09/15/2011,18:21:01,309,.6324,.6325,.6323,.6326
09/15/2011,18:22:01,210,.6325,.6325,.6324,.6326
09/15/2011,18:23:01,238,.6325,.6325,.6324,.6326
09/15/2011,18:24:01,345,.6325,.6325,.6324,.6326
09/15/2011,18:25:01,366,.6325,.6326,.6324,.6327
09/15/2011,18:26:01,306,.6326,.6326,.6326,.6328
09/15/2011,18:27:01,351,.6327,.6326,.6325,.6328
09/15/2011,18:28:01,256,.6327,.6326,.6325,.6327
09/15/2011,18:29:01,236,.6326,.6326,.6325,.6327
09/15/2011,18:30:01,268,.6326,.6326,.6325,.6327
09/15/2011,18:31:01,214,.6325,.6326,.6324,.6326
09/15/2011,18:32:01,205,.6326,.6326,.6325,.6327
09/15/2011,18:33:01,169,.6326,.6326,.6325,.6327
09/15/2011,18:34:01,228,.6326,.6326,.6325,.6327
09/15/2011,18:35:01,388,.6326,.6325,.6324,.6326
09/15/2011,18:36:01,323,.6324,.6327,.6324,.6327
09/15/2011,18:37:01,444,.6327,.6325,.6324,.6327
09/15/2011,18:38:01,290,.6326,.6326,.6324,.6328
09/15/2011,18:39:01,303,.6326,.6325,.6324,.6327
09/15/2011,18:40:01,475,.6325,.6326,.6324,.6327
09/15/2011,18:41:01,434,.6325,.6325,.6324,.6327
09/15/2011,18:42:01,323,.6326,.6326,.6324,.6327
09/15/2011,18:43:01,422,.6326,.6325,.6324,.6327
09/15/2011,18:44:01,212,.6325,.6325,.6324,.6326
09/15/2011,18:45:01,231,.6325,.6325,.6324,.6326
09/15/2011,18:46:01,269,.6325,.6325,.6324,.6326
09/15/2011,18:47:01,428,.6325,.6326,.6324,.6327
09/15/2011,18:48:01,330,.6327,.6326,.6325,.6328
09/15/2011,18:49:01,372,.6326,.6326,.6324,.6327
09/15/2011,18:50:01,403,.6326,.6328,.6325,.6328
09/15/2011,18:51:01,369,.6328,.6329,.6326,.633
09/15/2011,18:52:01,213,.6328,.6329,.6327,.6329
09/15/2011,18:53:01,237,.6328,.6328,.6328,.633
09/15/2011,18:54:01,270,.6328,.6328,.6327,.633
09/15/2011,18:55:01,325,.6328,.6328,.6327,.6329
09/15/2011,18:56:01,317,.6327,.6328,.6326,.6329
09/15/2011,18:57:01,318,.6327,.6326,.6325,.6328
09/15/2011,18:58:01,411,.6326,.6326,.6325,.6328
09/15/2011,18:59:01,466,.6326,.6326,.6325,.6329
09/15/2011,19:00:01,383,.6326,.6326,.6325,.6328
09/15/2011,19:01:01,303,.6326,.6327,.6326,.6328
09/15/2011,19:02:01,244,.6327,.6327,.6326,.6328
09/15/2011,19:03:01,296,.6326,.6327,.6326,.6328
09/15/2011,19:04:01,323,.6327,.6326,.6326,.6328
09/15/2011,19:05:01,281,.6326,.6327,.6326,.6328
